svsite	Superpopulation	af	af.med
sv_1440308_0	AFR	0.457639939485628	0.668711656441718
sv_1440317_0	AFR	0.574886535552194	0.39662027833002
sv_1440318_0	AFR	0.550680786686838	0.407554671968191
sv_1440319_0	AFR	0.373676248108926	0.139769452449568
sv_1440320_0	AFR	0.394856278366112	0.217693836978131
sv_1440325_0	AFR	0.251134644478064	0.377300613496933
sv_1440326_0	AFR	0.813918305597579	0.935515873015873
sv_1440331_0	AFR	0.604387291981846	0.501984126984127
sv_1440341_0	AFR	0.264750378214826	0.365079365079365
sv_1440347_0	AFR	0.0877458396369138	0.193251533742331
sv_1440348_0	AFR	0.165658093797277	0.289264413518887
sv_1440353_0	AFR	0.0121028744326778	0.176891615541922
sv_1440361_0	AFR	0.414523449319213	0.273775216138329
sv_1440362_0	AFR	0.304084720121029	0.187319884726225
sv_1440368_0	AFR	0.64750378214826	0.526785714285714
sv_1440554_0	AFR	0.44553706505295	0.304034582132565
sv_1440556_0	AFR	0.876701966717095	0.690184049079755
sv_1440565_0	AFR	0.693645990922844	0.55168986083499
sv_1440686_0	AFR	0.386535552193646	0.257925072046109
sv_1440824_0	AFR	0.112708018154312	0.321428571428571
sv_1440829_0	AFR	0.198940998487141	0.0930470347648262
sv_1440830_0	AFR	0.453101361573374	0.238241308793456
sv_1440831_0	AFR	0.348714069591528	0.148414985590778
sv_1440848_0	AFR	0.130105900151286	0.370775347912525
sv_1440882_0	AFR	0.802571860816944	0.346625766871166
sv_1440883_0	AFR	0.760968229954614	0.315950920245399
sv_1441591_0	AFR	0.149773071104387	0.00298210735586481
sv_1441592_0	AFR	0.167170953101362	0.00298210735586481
sv_1441611_0	AFR	0.494704992435703	0.342939481268012
sv_1441614_0	AFR	0.170196671709531	0.534791252485089
sv_1441616_0	AFR	0.710287443267776	0.83640081799591
sv_1441637_0	AFR	0.254916792738275	0.40081799591002
sv_1441651_0	AFR	0.293494704992436	0.599423631123919
sv_1441652_0	AFR	0.387291981845688	0.709325396825397
sv_1441654_0	AFR	0.975037821482602	0.816468253968254
sv_1441665_0	AFR	0.281391830559758	0.129224652087475
sv_1441698_0	AFR	0.716338880484115	0.360834990059642
sv_1441705_0	AFR	0.0786686838124055	0.266401590457256
sv_1441709_0	AFR	0.195915279878971	0.360230547550432
sv_1441711_0	AFR	0.793494704992436	0.674950298210736
sv_1441720_0	AFR	0.579425113464448	0.464214711729622
sv_1441722_0	AFR	0.900907715582451	0.646123260437376
sv_1441730_0	AFR	0.25642965204236	0.593659942363112
sv_1441864_0	AFR	0.205748865355522	0.0461095100864553
sv_1442203_0	AFR	0.415279878971256	0.301192842942346
sv_1442235_0	AFR	0.513615733736763	0.621676891615542
sv_1442413_0	AFR	0.6732223903177	0.515337423312883
sv_1442417_0	AFR	0.232980332829047	0.5
sv_1442422_0	AFR	0.413767019667171	0.597415506958251
sv_1442423_0	AFR	0.314674735249622	0.516898608349901
sv_1442434_0	AFR	0.0363086232980333	0.231083844580777
sv_1442435_0	AFR	0.820726172465961	0.992842535787321
sv_1442438_0	AFR	0.266263237518911	0.112391930835735
sv_1442439_0	AFR	0.281391830559758	0.115273775216138
sv_1442440_0	AFR	0.736006051437216	0.887608069164265
sv_1442442_0	AFR	0.399394856278366	0.707492795389049
sv_1442444_0	AFR	0.326021180030257	0.103271983640082
sv_1442447_0	AFR	0.629349470499244	0.524801587301587
sv_1442448_0	AFR	0.278366111951589	0.104166666666667
sv_1442449_0	AFR	0.318456883509834	0.742074927953891
sv_1442486_0	AFR	0.0075642965204236	0.110951008645533
sv_1442490_0	AFR	0.480332829046899	0.591451292246521
sv_1442494_0	AFR	0.412254160363086	0.0749279538904899
sv_1442501_0	AFR	0.691376701966717	0.949567723342939
sv_1442586_0	AFR	0.950832072617247	0.848906560636183
sv_1442587_0	AFR	0.0854765506807867	0.231988472622478
sv_1442588_0	AFR	0.152042360060514	0
sv_1442610_0	AFR	0.340393343419062	0.095427435387674
sv_1442612_0	AFR	0.346444780635401	0.476482617586912
sv_1442622_0	AFR	0.65052950075643	0.422190201729107
sv_1442624_0	AFR	0.161875945537065	0.00099403578528827
sv_144267_0	AFR	0.257942511346445	0.0763688760806916
sv_144268_0	AFR	0.51588502269289	0.19047619047619
sv_1442685_0	AFR	0.627080181543117	0.384691848906561
sv_1442686_0	AFR	0.155824508320726	0.438650306748466
sv_1442687_0	AFR	0.368381240544629	0.593439363817097
sv_1442688_0	AFR	0.354765506807867	0.565606361829026
sv_1442689_0	AFR	0.127836611195159	0.311860940695297
sv_144269_0	AFR	0.400151285930408	0.240634005763689
sv_1442705_0	AFR	0.151285930408472	0.0230547550432277
sv_1442707_0	AFR	0.210287443267776	0.0432276657060519
sv_1442708_0	AFR	0.569591527987897	0.390593047034765
sv_1442710_0	AFR	0.312405446293495	0.00099403578528827
sv_1442726_0	AFR	0.529500756429652	0.412065439672802
sv_1442727_0	AFR	0.903177004538578	0.501440922190202
sv_1442735_0	AFR	0.74357034795764	0.443804034582133
sv_1442738_0	AFR	0.3910741301059	0.146974063400576
sv_1442744_0	AFR	0.68910741301059	0.534764826175869
sv_1442747_0	AFR	0.733736762481089	0.577380952380952
sv_1442751_0	AFR	0.667170953101362	0.541922290388548
sv_1442755_0	AFR	0.165658093797277	0.280979827089337
sv_1442758_0	AFR	0.237518910741301	0.129224652087475
sv_1443036_0	AFR	0.731467473524962	0.377733598409543
sv_1443039_0	AFR	0.706505295007564	0.595092024539877
sv_1443040_0	AFR	0.167927382753404	0.365994236311239
sv_1443041_0	AFR	0.581694402420575	0.38328530259366
sv_1443050_0	AFR	0.170196671709531	0.358789625360231
sv_1443052_0	AFR	0.643721633888048	0.355828220858896
sv_1443053_0	AFR	0.0642965204236006	0.265129682997118
sv_1443054_0	AFR	0.0627836611195159	0.211815561959654
sv_1443055_0	AFR	0.340393343419062	0.215746421267894
sv_1443058_0	AFR	0.937972768532526	0.408548707753479
sv_1443063_0	AFR	0.0143721633888048	0.11671469740634
sv_1443066_0	AFR	0.195915279878971	0.0238568588469185
sv_1443071_0	AFR	0.712556732223903	0.582504970178926
sv_1443076_0	AFR	0.370650529500756	0.180555555555556
sv_1443083_0	AFR	0.927382753403933	0.405930470347648
sv_1443090_0	AFR	0.694402420574887	0.413544668587896
sv_1443101_0	AFR	0.367624810892587	0.215705765407555
sv_1443105_0	AFR	0.780635400907716	0.448126801152738
sv_1443108_0	AFR	0.0423600605143722	0.279538904899135
sv_1443110_0	AFR	0.285930408472012	0.0308151093439364
sv_1443111_0	AFR	0.208774583963691	0.081799591002045
sv_1443112_0	AFR	0.252647503782148	0.0705521472392638
sv_1443115_0	AFR	0.274583963691377	0.109406952965235
sv_1443117_0	AFR	0.159606656580938	0.0273775216138329
sv_1443118_0	AFR	0.159606656580938	0.0273775216138329
sv_1443135_0	AFR	0.245083207261725	0.440922190201729
sv_1443137_0	AFR	0.377458396369138	0.197406340057637
sv_1443139_0	AFR	0.0242057488653555	0.125766871165644
sv_1443141_0	AFR	0.104387291981846	0
sv_1443147_0	AFR	0.152798789712557	0.414512922465209
sv_1443150_0	AFR	0.529500756429652	0.246421267893661
sv_1443155_0	AFR	0.3267776096823	0.100864553314121
sv_1443221_0	AFR	0.220121028744327	0.115308151093439
sv_1443224_0	AFR	0.236006051437216	0.376080691642651
sv_1443252_0	AFR	0.329046898638427	0.164265129682997
sv_1443253_0	AFR	0.686838124054463	0.474206349206349
sv_1443292_0	AFR	0.277609682299546	0.421471172962227
sv_1443296_0	AFR	0.0181543116490166	0.236311239193084
sv_1443299_0	AFR	0.475037821482602	0.207492795389049
sv_1443302_0	AFR	0.373676248108926	0.116071428571429
sv_1443308_0	AFR	0.371406959152799	0.478527607361963
sv_1443310_0	AFR	0.440242057488654	0.989065606361829
sv_1443321_0	AFR	0.242057488653555	0.0480572597137014
sv_1443322_0	AFR	0.574130105900151	0.453373015873016
sv_1443330_0	AFR	0.503782148260212	0.313492063492063
sv_1443334_0	AFR	0.238275340393343	0.0797546012269939
sv_144358_0	AFR	0.472768532526475	0.35014409221902
sv_1443602_0	AFR	0.79500756429652	0.34149855907781
sv_1443603_0	AFR	0.344931921331316	0.164265129682997
sv_1443606_0	AFR	0.282904689863843	0.42507204610951
sv_1443609_0	AFR	0.260211800302572	0.456772334293948
sv_1443610_0	AFR	0.695915279878971	0.346625766871166
sv_1443619_0	AFR	0.353252647503782	0.224652087475149
sv_1443621_0	AFR	0.0264750378214826	0.214711729622266
sv_1443622_0	AFR	0.848714069591528	0.593659942363112
sv_1443733_0	AFR	0.630105900151286	0.492063492063492
sv_1443738_0	AFR	0.925113464447806	0.714697406340058
sv_1443740_0	AFR	0.829803328290469	0.622266401590457
sv_1443941_0	AFR	0.173978819969743	0.0596421471172962
sv_1443942_0	AFR	0.233736762481089	0.612326043737575
sv_1443943_0	AFR	0.315431164901664	0.595427435387674
sv_1443944_0	AFR	0.806354009077156	0.618155619596542
sv_1443947_0	AFR	0.403177004538578	0.588957055214724
sv_1443982_0	AFR	0.0423600605143722	0.143141153081511
sv_144411_0	AFR	0.278366111951589	0.406746031746032
sv_144413_0	AFR	0.164145234493192	0.0194274028629857
sv_1446447_0	AFR	0.423600605143722	0.56628242074928
sv_1446451_0	AFR	0.537821482602118	0.310838445807771
sv_1446452_0	AFR	0.0242057488653555	0.125248508946322
sv_1446470_0	AFR	0.225416036308623	0.356850715746421
sv_1446494_0	AFR	0.453857791225416	0.567723342939481
sv_1446503_0	AFR	0.493948562783661	0.0705521472392638
sv_1446504_0	AFR	0.420574886535552	0.308531746031746
sv_1446505_0	AFR	0.421331316187595	0.310838445807771
sv_1446506_0	AFR	0.229954614220877	0.35014409221902
sv_1446509_0	AFR	0.255673222390318	0.14519427402863
sv_1446516_0	AFR	0.409228441754917	0.308151093439364
sv_1446527_0	AFR	0.316944024205749	0.451008645533141
sv_1446528_0	AFR	0.415279878971256	0.0656063618290258
sv_1446532_0	AFR	0.778366111951589	0.879345603271984
sv_1446533_0	AFR	0.178517397881997	0.00099403578528827
sv_1446538_0	AFR	0.371406959152799	0.00396825396825397
sv_1446545_0	AFR	0.119515885022693	0.340057636887608
sv_1446548_0	AFR	0.835854765506808	0.689484126984127
sv_1446552_0	AFR	0.189863842662632	0.36182902584493
sv_1446556_0	AFR	0.0673222390317701	0.198847262247839
sv_1446558_0	AFR	0.381240544629349	0.273006134969325
sv_1446608_0	AFR	0.540847201210287	0.658051689860835
sv_1446672_0	AFR	0.251134644478064	0.074642126789366
sv_1446909_0	AFR	0.313918305597579	0.175792507204611
sv_1446911_0	AFR	0.229198184568835	0.105367793240557
sv_1446914_0	AFR	0.720121028744327	0.532719836400818
sv_1446915_0	AFR	0.788199697428139	0.345924453280318
sv_1446917_0	AFR	0.878971255673222	0.659942363112392
sv_1446927_0	AFR	0.895612708018154	0.668587896253602
sv_1446929_0	AFR	0.244326777609682	0.128242074927954
sv_1446930_0	AFR	0.779122541603631	0.623919308357349
sv_1446931_0	AFR	0.577912254160363	0.443804034582133
sv_1446937_0	AFR	0.456127080181543	0.167689161554192
sv_1446941_0	AFR	0.610438729198185	0.321325648414986
sv_1446961_0	AFR	0.382753403933434	0.201729106628242
sv_1448122_0	AFR	0.28517397881997	0.0994236311239193
sv_1448137_0	AFR	0.0590015128593041	0.39161554192229
sv_1448139_0	AFR	0.0355521936459909	0.272334293948127
sv_1448147_0	AFR	0.259455370650529	0.122266401590457
sv_1448150_0	AFR	0.313161875945537	0.150793650793651
sv_1448181_0	AFR	0.489409984871407	0.207566462167689
sv_1448184_0	AFR	0.271558245083207	0.15506958250497
sv_1448186_0	AFR	0.521180030257186	0.750511247443763
sv_1448202_0	AFR	0.369137670196672	0.614519427402863
sv_1448203_0	AFR	0.671709531013616	0.322420634920635
sv_1448205_0	AFR	0.505295007564297	0.328373015873016
sv_1448209_0	AFR	0.320726172465961	0.0725971370143149
sv_1448477_0	AFR	0.658093797276853	0.900596421471173
sv_1448480_0	AFR	0.539334341906203	0.706051873198847
sv_1448485_0	AFR	0.342662632375189	0.209741550695825
sv_1448550_0	AFR	0.28517397881997	0.0835734870317003
sv_1448567_0	AFR	0.280635400907716	0.137176938369781
sv_1448569_0	AFR	0.678517397881997	0.806547619047619
sv_1448570_0	AFR	0.16338880484115	0.0526838966202783
sv_1448571_0	AFR	0.316187594553706	0.194524495677233
sv_1448595_0	AFR	0.153555219364599	0.304703476482618
sv_1448597_0	AFR	0.519667170953101	0.690184049079755
sv_1448598_0	AFR	0.411497730711044	0.538767395626243
sv_1448599_0	AFR	0.947806354009077	0.719681908548708
sv_1448604_0	AFR	0.580937972768533	0.691848906560636
sv_1448621_0	AFR	0.483358547655068	0.346625766871166
sv_1448622_0	AFR	0.338880484114977	0.178936605316973
sv_1448629_0	AFR	0.468986384266263	0.575396825396825
sv_1448631_0	AFR	0.291981845688351	0.171779141104294
sv_1448666_0	AFR	0.245083207261725	0.133946830265849
sv_1448667_0	AFR	0.40695915279879	0.546719681908549
sv_1449054_0	AFR	0.978063540090772	0.815950920245399
sv_1449055_0	AFR	0.791981845688351	0.940357852882704
sv_1449062_0	AFR	0.476550680786687	0.295228628230616
sv_1449068_0	AFR	0.155824508320726	0.294478527607362
sv_1449236_0	AFR	0.113464447806354	0.260437375745527
sv_144987_0	AFR	0.226928895612708	0.00099403578528827
sv_144989_0	AFR	0.622541603630862	0.467280163599182
sv_145218_0	AFR	0.294251134644478	0.0951008645533141
sv_145340_0	AFR	0.0151285930408472	0.115541922290389
sv_145346_0	AFR	0.322239031770045	0.535787321063395
sv_145348_0	AFR	0.0173978819969743	0.360940695296524
sv_145354_0	AFR	0.00983358547655068	0.212678936605317
sv_145356_0	AFR	0.0173978819969743	0.118155619596542
sv_145357_0	AFR	0.127836611195159	0.229106628242075
sv_145362_0	AFR	0.212556732223903	0.0345821325648415
sv_145372_0	AFR	0.83661119515885	0.6779324055666
sv_145377_0	AFR	0.451588502269289	0.345821325648415
sv_145378_0	AFR	0.450832072617247	0.142147117296223
sv_145383_0	AFR	0.712556732223903	0.58648111332008
sv_145384_0	AFR	0.303328290468986	0.18389662027833
sv_145385_0	AFR	0.247352496217852	0.0526838966202783
sv_145388_0	AFR	0.447049924357035	0.340954274353877
sv_145390_0	AFR	0.854765506807867	0.661706349206349
sv_145399_0	AFR	0.2821482602118	0.081799591002045
sv_1454143_0	AFR	0.509833585476551	0.732142857142857
sv_1454145_0	AFR	0.475037821482602	0.251984126984127
sv_1454161_0	AFR	0.870650529500756	0.70675944333996
sv_145423_0	AFR	0.0279878971255673	0.133946830265849
sv_145427_0	AFR	0.142208774583964	0.368787276341948
sv_145440_0	AFR	0.590771558245083	0.458333333333333
sv_145448_0	AFR	0.631618759455371	0.478174603174603
sv_145450_0	AFR	0.690620272314675	0.478527607361963
sv_145456_0	AFR	0.579425113464448	0.472622478386167
sv_1460426_0	AFR	0.22768532526475	0.101226993865031
sv_1460428_0	AFR	0.72768532526475	0.518886679920477
sv_1460430_0	AFR	0.363842662632375	0.488071570576541
sv_1460432_0	AFR	0.559757942511346	0.456032719836401
sv_1460436_0	AFR	0.208018154311649	0.00496031746031746
sv_1460437_0	AFR	0.235249621785174	0.00102249488752556
sv_146059_0	AFR	0.620272314674735	0.512269938650307
sv_1460609_0	AFR	0.872163388804841	0.768916155419223
sv_1460632_0	AFR	0.232980332829047	0
sv_1460633_0	AFR	0.40695915279879	0.237752161383285
sv_1460638_0	AFR	0.0196671709531014	0.167992047713718
sv_1460639_0	AFR	0.673978819969743	0.569444444444444
sv_1460654_0	AFR	0.242057488653555	0.123721881390593
sv_1460655_0	AFR	0.226172465960666	0.0940695296523517
sv_146066_0	AFR	0.0953101361573374	0.488071570576541
sv_146076_0	AFR	0.315431164901664	0.12678936605317
sv_146078_0	AFR	0.192889561270802	0.343253968253968
sv_146079_0	AFR	0.0620272314674735	0.343936381709742
sv_146081_0	AFR	0.145990922844176	0.0129682997118156
sv_146082_0	AFR	0.145234493192133	0.0427435387673956
sv_146083_0	AFR	0.24357034795764	0.116564417177914
sv_146085_0	AFR	0.766263237518911	0.549079754601227
sv_1461136_0	AFR	0.0590015128593041	0.219681908548708
sv_1461138_0	AFR	0.104387291981846	0.418489065606362
sv_1461139_0	AFR	0.54160363086233	0.659045725646123
sv_1461141_0	AFR	0.630105900151286	0.838616714697406
sv_1461147_0	AFR	0.78517397881997	0.566600397614314
sv_1461149_0	AFR	0.577155824508321	0.457256461232604
sv_1461161_0	AFR	0.358547655068079	0.0288270377733598
sv_1461175_0	AFR	0.238275340393343	0.342261904761905
sv_1461225_0	AFR	0.327534039334342	0.141153081510934
sv_1461324_0	AFR	0.420574886535552	0.315950920245399
sv_146136_0	AFR	0.389561270801815	0.665009940357853
sv_1461398_0	AFR	0.737518910741301	0.426380368098159
sv_1461446_0	AFR	0.398638426626324	0.181908548707753
sv_1461452_0	AFR	0.229954614220877	0.117296222664016
sv_1461456_0	AFR	0.279878971255673	0.587934560327198
sv_1461458_0	AFR	0.164901664145234	0.32719836400818
sv_1461500_0	AFR	0.142965204236006	0.265407554671968
sv_146170_0	AFR	0.412254160363086	0.566600397614314
sv_146178_0	AFR	0.712556732223903	0.552683896620278
sv_146179_0	AFR	0.263993948562784	0.0536779324055666
sv_1463150_0	AFR	0.779878971255673	0.882703777335984
sv_1463154_0	AFR	0.629349470499244	0.21881390593047
sv_1463158_0	AFR	0.520423600605144	0.418489065606362
sv_1463168_0	AFR	0.490166414523449	0.695965417867435
sv_1463662_0	AFR	0.434190620272315	0.559077809798271
sv_1463842_0	AFR	0.483358547655068	0.768011527377522
sv_1463843_0	AFR	0.872163388804841	0.534722222222222
sv_1463868_0	AFR	0.0340393343419062	0.164621676891616
sv_1463870_0	AFR	0.343419062027231	0.174950298210736
sv_1463874_0	AFR	0.283661119515885	0.110951008645533
sv_1463887_0	AFR	0.289712556732224	0.100864553314121
sv_1463912_0	AFR	0.268532526475038	0.158051689860835
sv_1463913_0	AFR	0.402420574886536	0.161383285302594
sv_1464188_0	AFR	0.268532526475038	0.104166666666667
sv_1464189_0	AFR	0.268532526475038	0.104166666666667
sv_1464190_0	AFR	0.304084720121029	0.109406952965235
sv_1464212_0	AFR	0.472012102874433	0.580691642651297
sv_1464213_0	AFR	0.17624810892587	0.340057636887608
sv_1464230_0	AFR	0.178517397881997	0.0695296523517382
sv_1464235_0	AFR	0.238275340393343	0.125766871165644
sv_1464236_0	AFR	0.457639939485628	0.325153374233129
sv_1464237_0	AFR	0.236006051437216	0.400576368876081
sv_1464242_0	AFR	0.236762481089259	0.34149855907781
sv_1464252_0	AFR	0.235249621785174	0.354466858789625
sv_1464254_0	AFR	0.584720121028744	0.714697406340058
sv_146460_0	AFR	0.259455370650529	0.37375745526839
sv_146498_0	AFR	0.267776096822995	0.162698412698413
sv_1465493_0	AFR	0.236006051437216	0.520874751491054
sv_1465494_0	AFR	0.310136157337368	0.418489065606362
sv_1465495_0	AFR	0.251891074130106	0.136182902584493
sv_1465496_0	AFR	0.685325264750378	0.31610337972167
sv_1465502_0	AFR	0.708018154311649	0.528818443804035
sv_1465703_0	AFR	0.515128593040847	0.368876080691643
sv_1465746_0	AFR	0.499243570347958	0.357348703170029
sv_1465927_0	AFR	0.449319213313162	0.309798270893372
sv_1465928_0	AFR	0.819213313161876	0.638328530259366
sv_1465935_0	AFR	0.284417549167927	0.0907780979827089
sv_1465938_0	AFR	0.168683812405446	0.0265848670756646
sv_146603_0	AFR	0.0763993948562784	0.196819085487078
sv_146604_0	AFR	0.102118003025719	0.412698412698413
sv_146606_0	AFR	0.300302571860817	0.0893371757925072
sv_146609_0	AFR	0.669440242057489	0.922190201729107
sv_1466115_0	AFR	0.790468986384266	0.479125248508946
sv_1466125_0	AFR	0.297276853252648	0.411530815109344
sv_1466145_0	AFR	0.0960665658093797	0.265848670756646
sv_1466164_0	AFR	0.629349470499244	0.397750511247444
sv_1466166_0	AFR	0.646747352496218	0.877521613832853
sv_146617_0	AFR	0.236006051437216	0.0331412103746398
sv_1466170_0	AFR	0.568835098335855	0.788343558282209
sv_1466172_0	AFR	0.503025718608169	0.372763419483101
sv_1466174_0	AFR	0.29803328290469	0.0436507936507936
sv_1466176_0	AFR	0.21482602118003	0.576540755467197
sv_1466185_0	AFR	0.0907715582450832	0.266865079365079
sv_146620_0	AFR	0.543116490166415	0.0298210735586481
sv_146621_0	AFR	0.242813918305598	0.56547619047619
sv_146622_0	AFR	0.065052950075643	0.181547619047619
sv_146623_0	AFR	0.526475037821483	0.676891615541922
sv_146625_0	AFR	0.340393343419062	0.0807770961145194
sv_146641_0	AFR	0.492435703479576	0.302579365079365
sv_146644_0	AFR	0.422087745839637	0.195825049701789
sv_146646_0	AFR	0.248865355521936	0.352760736196319
sv_146664_0	AFR	0.800302571860817	0.537463976945245
sv_146665_0	AFR	0.105143721633888	0.402777777777778
sv_146682_0	AFR	0.281391830559758	0.16468253968254
sv_146684_0	AFR	0.366868381240545	0.232142857142857
sv_146686_0	AFR	0.394856278366112	0.224948875255624
sv_146834_0	AFR	0.593797276853253	0.403458213256484
sv_146835_0	AFR	0.0408472012102874	0.156063618290258
sv_146836_0	AFR	0.148260211800303	0.430835734870317
sv_146838_0	AFR	0.281391830559758	0.426512968299712
sv_146839_0	AFR	0.107413010590015	0
sv_146840_0	AFR	0.412254160363086	0.119596541786744
sv_146841_0	AFR	0.284417549167927	0.113832853025937
sv_146842_0	AFR	0.185325264750378	0.290674603174603
sv_146846_0	AFR	0.560514372163389	0.759920634920635
sv_146858_0	AFR	0.405446293494705	0.0664621676891615
sv_146860_0	AFR	0.514372163388805	0.232106339468303
sv_146865_0	AFR	0.344931921331316	0.146974063400576
sv_146873_0	AFR	0.242057488653555	0.451292246520875
sv_146877_0	AFR	0.124810892586989	0
sv_1468829_0	AFR	0.465960665658094	0.00204498977505112
sv_1468832_0	AFR	0.563540090771558	0.347648261758691
sv_1469333_0	AFR	1.3767019667171	1.26289682539683
sv_146934_0	AFR	0.12178517397882	0.23342939481268
sv_1471091_0	AFR	0.443267776096823	0.305475504322767
sv_1471170_0	AFR	0.00226928895612708	0.114519427402863
sv_1471221_0	AFR	0.498487140695915	0.335734870317003
sv_1471292_0	AFR	0.0121028744326778	0.244956772334294
sv_1471388_0	AFR	0.21482602118003	0.00099403578528827
sv_1471391_0	AFR	0.514372163388805	0.861671469740634
sv_1471397_0	AFR	0.164145234493192	0.28968253968254
sv_1471400_0	AFR	0.205748865355522	0.424335378323108
sv_1471409_0	AFR	0.123298033282905	0.244532803180915
sv_1471421_0	AFR	0.521936459909228	0.395705521472393
sv_147316_0	AFR	0.304084720121029	0.0461095100864553
sv_147323_0	AFR	0.0506807866868381	0.468302658486708
sv_147325_0	AFR	0.744326777609682	0.627811860940695
sv_147333_0	AFR	0.207261724659607	0.333333333333333
sv_147498_0	AFR	0.177004538577912	0.0562372188139059
sv_147500_0	AFR	0.35249621785174	0.00397614314115308
sv_147503_0	AFR	0.268532526475038	0.379960317460317
sv_1475677_0	AFR	0.343419062027231	0.234870317002882
sv_1475683_0	AFR	0.546142208774584	0.302593659942363
sv_1475697_0	AFR	0.894856278366112	0.708933717579251
sv_1475698_0	AFR	0.401664145234493	0.270961145194274
sv_1475716_0	AFR	0.791225416036309	0.64985590778098
sv_1475745_0	AFR	0.199697428139183	0
sv_1475790_0	AFR	0.170953101361573	0.29038854805726
sv_1476693_0	AFR	0.221633888048411	0.0377733598409543
sv_1476697_0	AFR	0.368381240544629	0.128242074927954
sv_1476698_0	AFR	0.241301059001513	0.0835734870317003
sv_1476704_0	AFR	0.311649016641452	0.0922190201729107
sv_1476706_0	AFR	0.333585476550681	0.0377733598409543
sv_1477902_0	AFR	0.338124054462935	0.519880715705765
sv_1477903_0	AFR	0.405446293494705	0.566600397614314
sv_147802_0	AFR	0.255673222390318	0.665009940357853
sv_147803_0	AFR	0.690620272314675	0.847912524850895
sv_1478030_0	AFR	0.198940998487141	0
sv_147807_0	AFR	0.249621785173979	0.394683026584867
sv_1478990_0	AFR	0.487897125567322	0.288184438040346
sv_1479133_0	AFR	0.253403933434191	0.134969325153374
sv_1479232_0	AFR	0.734493192133132	0.576368876080692
sv_1479283_0	AFR	0.840393343419062	0.495677233429395
sv_1479300_0	AFR	0.48411497730711	0.141210374639769
sv_1479357_0	AFR	0.28517397881997	0.39161554192229
sv_1479430_0	AFR	0.16338880484115	0.265848670756646
sv_1479434_0	AFR	0.321482602118003	0.486083499005964
sv_1479497_0	AFR	0.208018154311649	0.0864553314121038
sv_1479616_0	AFR	0.344175491679274	0.0605187319884726
sv_1479617_0	AFR	0.149016641452345	0.0228628230616302
sv_1479618_0	AFR	0.337367624810893	0.0590778097982709
sv_1479623_0	AFR	0.361573373676248	0.167689161554192
sv_1479631_0	AFR	0.259455370650529	0.0487077534791252
sv_1479632_0	AFR	0.236006051437216	0.00397614314115308
sv_1479694_0	AFR	0.158850226928896	0.259713701431493
sv_1481289_0	AFR	0.913010590015129	0.760912698412698
sv_1481998_0	AFR	0.0673222390317701	0.173824130879346
sv_1482021_0	AFR	0.126323751891074	0.227665706051873
sv_1482242_0	AFR	0.175491679273828	0.282420749279539
sv_148245_0	AFR	0.723146747352496	0.61671469740634
sv_148248_0	AFR	0.201210287443268	0.0648414985590778
sv_148252_0	AFR	0.466717095310136	0.365079365079365
sv_148253_0	AFR	0.111951588502269	0.23342939481268
sv_148255_0	AFR	0.265506807866868	0.118290258449304
sv_148261_0	AFR	0.114220877458396	0.2280163599182
sv_148262_0	AFR	0.586232980332829	0.703777335984095
sv_148268_0	AFR	0.403177004538578	0.527377521613833
sv_148281_0	AFR	0.232223903177005	0.00099403578528827
sv_148282_0	AFR	0.094553706505295	0.207753479125248
sv_148284_0	AFR	0.206505295007564	0.00099403578528827
sv_148295_0	AFR	0.010590015128593	0.129224652087475
sv_148304_0	AFR	0.754160363086233	0.391650099403579
sv_148306_0	AFR	0.747352496217852	0.386679920477137
sv_148558_0	AFR	0.421331316187595	0.551124744376278
sv_148561_0	AFR	0.527987897125567	0.668711656441718
sv_148562_0	AFR	0.751891074130106	0.6359918200409
sv_148565_0	AFR	0.396369137670197	0.608349900596421
sv_148572_0	AFR	0.169440242057489	0.00892857142857143
sv_148573_0	AFR	0.828290468986384	0.670028818443804
sv_148574_0	AFR	0.244326777609682	0.384920634920635
sv_148578_0	AFR	0.223146747352496	0.0184049079754601
sv_148581_0	AFR	0.615733736762481	0.44831013916501
sv_148584_0	AFR	0.608169440242057	0.354870775347913
sv_148586_0	AFR	0.347957639939486	0.100864553314121
sv_148587_0	AFR	0.0574886535552194	0.226993865030675
sv_148590_0	AFR	0.524962178517398	0.33234126984127
sv_148591_0	AFR	0.496217851739788	0.710374639769452
sv_148592_0	AFR	0.158093797276853	0
sv_148594_0	AFR	0.164901664145234	0.00198807157057654
sv_148597_0	AFR	0.3267776096823	0.832853025936599
sv_148599_0	AFR	0.370650529500756	0.10337972166998
sv_148601_0	AFR	0.553706505295008	0.278097982708934
sv_1487004_0	AFR	0.288956127080182	0.468302658486708
sv_1487005_0	AFR	0.829046898638427	0.714697406340058
sv_1487010_0	AFR	0.122541603630862	0.24207492795389
sv_1487055_0	AFR	0.231467473524962	0.0825049701789264
sv_1487068_0	AFR	0.109682299546142	0.23342939481268
sv_1487126_0	AFR	0.341906202723147	0.126801152737752
sv_1487166_0	AFR	0.302571860816944	0.132564841498559
sv_1488044_0	AFR	0.102874432677761	0.293948126801153
sv_1488070_0	AFR	0.286686838124054	0.167146974063401
sv_1488180_0	AFR	1.35476550680787	1.14186507936508
sv_1489016_0	AFR	0.460665658093797	0.311133200795229
sv_1489020_0	AFR	0.0597579425113464	0.18299711815562
sv_1489046_0	AFR	0.25642965204236	0.378727634194831
