entity:pedigree_id	FamilyID	FatherID	MotherID	Population	Sex	Superpopulation
HG00096	HG00096	0	0	GBR	1	EUR
HG00097	HG00097	0	0	GBR	2	EUR
HG00099	HG00099	0	0	GBR	2	EUR
HG00100	HG00100	0	0	GBR	2	EUR
HG00101	HG00101	0	0	GBR	1	EUR
HG00102	HG00102	0	0	GBR	2	EUR
HG00103	HG00103	0	0	GBR	1	EUR
HG00105	HG00105	0	0	GBR	1	EUR
HG00106	HG00106	0	0	GBR	2	EUR
HG00107	HG00107	0	0	GBR	1	EUR
HG00108	HG00108	0	0	GBR	1	EUR
HG00109	HG00109	0	0	GBR	1	EUR
HG00110	HG00110	0	0	GBR	2	EUR
HG00111	HG00111	0	0	GBR	2	EUR
HG00112	HG00112	0	0	GBR	1	EUR
HG00113	HG00113	0	0	GBR	1	EUR
HG00114	HG00114	0	0	GBR	1	EUR
HG00115	HG00115	0	0	GBR	1	EUR
HG00116	HG00116	0	0	GBR	1	EUR
HG00117	HG00117	0	0	GBR	1	EUR
HG00118	HG00118	0	0	GBR	2	EUR
HG00119	HG00119	0	0	GBR	1	EUR
HG00120	HG00120	0	0	GBR	2	EUR
HG00121	HG00121	0	0	GBR	2	EUR
HG00122	HG00122	0	0	GBR	2	EUR
HG00123	HG00123	0	0	GBR	2	EUR
HG00125	HG00125	0	0	GBR	2	EUR
HG00126	HG00126	0	0	GBR	1	EUR
HG00127	HG00127	0	0	GBR	2	EUR
HG00128	HG00128	0	0	GBR	2	EUR
HG00129	HG00129	0	0	GBR	1	EUR
HG00130	HG00130	0	0	GBR	2	EUR
HG00131	HG00131	0	0	GBR	1	EUR
HG00132	HG00132	0	0	GBR	2	EUR
HG00133	HG00133	0	0	GBR	2	EUR
HG00136	HG00136	0	0	GBR	1	EUR
HG00137	HG00137	0	0	GBR	2	EUR
HG00138	HG00138	0	0	GBR	1	EUR
HG00139	HG00139	0	0	GBR	1	EUR
HG00140	HG00140	0	0	GBR	1	EUR
HG00141	HG00141	0	0	GBR	1	EUR
HG00142	HG00142	0	0	GBR	1	EUR
HG00143	HG00143	0	0	GBR	1	EUR
HG00145	HG00145	0	0	GBR	1	EUR
HG00146	GBR002	0	0	GBR	2	EUR
HG00148	HG00148	0	0	GBR	1	EUR
HG00149	HG00149	0	0	GBR	1	EUR
HG00150	HG00150	0	0	GBR	2	EUR
HG00151	HG00151	0	0	GBR	1	EUR
HG00154	HG00154	0	0	GBR	2	EUR
HG00155	GBR001	0	HG00144	GBR	1	EUR
HG00157	HG00157	0	0	GBR	1	EUR
HG00158	GBR003	0	0	GBR	2	EUR
HG00159	HG00159	0	0	GBR	1	EUR
HG00160	HG00160	0	0	GBR	1	EUR
HG00171	HG00171	0	0	FIN	2	EUR
HG00173	HG00173	0	0	FIN	2	EUR
HG00174	HG00174	0	0	FIN	2	EUR
HG00176	HG00176	0	0	FIN	2	EUR
HG00177	HG00177	0	0	FIN	2	EUR
HG00178	HG00178	0	0	FIN	2	EUR
HG00179	HG00179	0	0	FIN	2	EUR
HG00180	HG00180	0	0	FIN	2	EUR
HG00181	HG00181	0	0	FIN	1	EUR
HG00182	HG00182	0	0	FIN	1	EUR
HG00183	HG00183	0	0	FIN	1	EUR
HG00185	HG00185	0	0	FIN	1	EUR
HG00186	HG00186	0	0	FIN	1	EUR
HG00187	HG00187	0	0	FIN	1	EUR
HG00188	HG00188	0	0	FIN	1	EUR
HG00189	HG00189	0	0	FIN	1	EUR
HG00190	HG00190	0	0	FIN	1	EUR
HG00231	HG00231	0	0	GBR	2	EUR
HG00232	HG00232	0	0	GBR	2	EUR
HG00233	HG00233	0	0	GBR	2	EUR
HG00234	HG00234	0	0	GBR	1	EUR
HG00235	HG00235	0	0	GBR	2	EUR
HG00236	HG00236	0	0	GBR	2	EUR
HG00237	HG00237	0	0	GBR	2	EUR
HG00238	HG00238	0	0	GBR	2	EUR
HG00239	HG00239	0	0	GBR	2	EUR
HG00240	HG00240	0	0	GBR	2	EUR
HG00242	HG00242	0	0	GBR	1	EUR
HG00243	HG00243	0	0	GBR	1	EUR
HG00244	HG00244	0	0	GBR	1	EUR
HG00245	HG00245	0	0	GBR	2	EUR
HG00246	HG00246	0	0	GBR	1	EUR
HG00250	HG00250	0	0	GBR	2	EUR
HG00251	HG00251	0	0	GBR	1	EUR
HG00252	HG00252	0	0	GBR	1	EUR
HG00253	HG00253	0	0	GBR	2	EUR
HG00254	HG00254	0	0	GBR	2	EUR
HG00255	HG00255	0	0	GBR	2	EUR
HG00256	HG00256	0	0	GBR	1	EUR
HG00257	HG00257	0	0	GBR	2	EUR
HG00258	HG00258	0	0	GBR	2	EUR
HG00259	HG00259	0	0	GBR	2	EUR
HG00260	HG00260	0	0	GBR	1	EUR
HG00261	HG00261	0	0	GBR	2	EUR
HG00262	HG00262	0	0	GBR	2	EUR
HG00263	HG00263	0	0	GBR	2	EUR
HG00264	HG00264	0	0	GBR	1	EUR
HG00265	HG00265	0	0	GBR	1	EUR
HG00266	HG00266	0	0	FIN	2	EUR
HG00267	HG00267	0	0	FIN	1	EUR
HG00268	HG00268	0	0	FIN	2	EUR
HG00269	HG00269	0	0	FIN	2	EUR
HG00271	HG00271	0	0	FIN	1	EUR
HG00272	HG00272	0	0	FIN	2	EUR
HG00273	HG00273	0	0	FIN	1	EUR
HG00274	HG00274	0	0	FIN	2	EUR
HG00275	HG00275	0	0	FIN	2	EUR
HG00276	HG00276	0	0	FIN	2	EUR
HG00277	HG00277	0	0	FIN	1	EUR
HG00278	HG00278	0	0	FIN	1	EUR
HG00280	HG00280	0	0	FIN	1	EUR
HG00281	HG00281	0	0	FIN	2	EUR
HG00282	HG00282	0	0	FIN	2	EUR
HG00284	HG00284	0	0	FIN	1	EUR
HG00285	HG00285	0	0	FIN	2	EUR
HG00288	HG00288	0	0	FIN	2	EUR
HG00290	HG00290	0	0	FIN	1	EUR
HG00304	HG00304	0	0	FIN	2	EUR
HG00306	HG00306	0	0	FIN	2	EUR
HG00308	HG00308	0	0	FIN	1	EUR
HG00309	HG00309	0	0	FIN	2	EUR
HG00310	HG00310	0	0	FIN	1	EUR
HG00311	HG00311	0	0	FIN	1	EUR
HG00313	HG00313	0	0	FIN	2	EUR
HG00315	HG00315	0	0	FIN	2	EUR
HG00318	HG00318	0	0	FIN	2	EUR
HG00319	HG00319	0	0	FIN	2	EUR
HG00320	HG00320	0	0	FIN	2	EUR
HG00321	HG00321	0	0	FIN	1	EUR
HG00323	HG00323	0	0	FIN	2	EUR
HG00324	HG00324	0	0	FIN	2	EUR
HG00325	HG00325	0	0	FIN	1	EUR
HG00326	HG00326	0	0	FIN	2	EUR
HG00327	HG00327	0	0	FIN	2	EUR
HG00328	HG00328	0	0	FIN	2	EUR
HG00329	HG00329	0	0	FIN	1	EUR
HG00330	HG00330	0	0	FIN	2	EUR
HG00331	HG00331	0	0	FIN	2	EUR
HG00332	HG00332	0	0	FIN	2	EUR
HG00334	HG00334	0	0	FIN	2	EUR
HG00335	HG00335	0	0	FIN	1	EUR
HG00336	HG00336	0	0	FIN	1	EUR
HG00337	HG00337	0	0	FIN	2	EUR
HG00338	HG00338	0	0	FIN	1	EUR
HG00339	HG00339	0	0	FIN	2	EUR
HG00341	HG00341	0	0	FIN	1	EUR
HG00342	HG00342	0	0	FIN	1	EUR
HG00343	HG00343	0	0	FIN	2	EUR
HG00344	HG00344	0	0	FIN	2	EUR
HG00345	HG00345	0	0	FIN	1	EUR
HG00346	HG00346	0	0	FIN	2	EUR
HG00349	HG00349	0	0	FIN	2	EUR
HG00350	HG00350	0	0	FIN	2	EUR
HG00351	HG00351	0	0	FIN	1	EUR
HG00353	HG00353	0	0	FIN	2	EUR
HG00355	HG00355	0	0	FIN	2	EUR
HG00356	HG00356	0	0	FIN	2	EUR
HG00357	HG00357	0	0	FIN	2	EUR
HG00358	HG00358	0	0	FIN	1	EUR
HG00360	HG00360	0	0	FIN	1	EUR
HG00361	HG00361	0	0	FIN	2	EUR
HG00362	HG00362	0	0	FIN	2	EUR
HG00364	HG00364	0	0	FIN	2	EUR
HG00365	HG00365	0	0	FIN	2	EUR
HG00366	HG00366	0	0	FIN	1	EUR
HG00367	HG00367	0	0	FIN	2	EUR
HG00368	HG00368	0	0	FIN	2	EUR
HG00369	HG00369	0	0	FIN	1	EUR
HG00371	HG00371	0	0	FIN	1	EUR
HG00372	HG00372	0	0	FIN	1	EUR
HG00373	HG00373	0	0	FIN	2	EUR
HG00375	HG00375	0	0	FIN	1	EUR
HG00376	HG00376	0	0	FIN	2	EUR
HG00378	HG00378	0	0	FIN	2	EUR
HG00379	HG00379	0	0	FIN	2	EUR
HG00380	HG00380	0	0	FIN	2	EUR
HG00381	HG00381	0	0	FIN	2	EUR
HG00382	HG00382	0	0	FIN	1	EUR
HG00383	HG00383	0	0	FIN	2	EUR
HG00384	HG00384	0	0	FIN	2	EUR
HG00403	SH001	0	0	CHS	1	EAS
HG00404	SH001	0	0	CHS	2	EAS
HG00405	SH001	HG00403	HG00404	CHS	2	EAS
HG00406	SH002	0	0	CHS	1	EAS
HG00407	SH002	0	0	CHS	2	EAS
HG00408	SH002	HG00406	HG00407	CHS	2	EAS
HG00409	SH003	0	0	CHS	1	EAS
HG00410	SH003	0	0	CHS	2	EAS
HG00418	SH006	0	0	CHS	1	EAS
HG00419	SH006	0	0	CHS	2	EAS
HG00420	SH006	HG00418	HG00419	CHS	1	EAS
HG00421	SH007	0	0	CHS	1	EAS
HG00422	SH007	0	0	CHS	2	EAS
HG00423	SH007	HG00421	HG00422	CHS	2	EAS
HG00427	SH009	0	0	CHS	1	EAS
HG00428	SH009	0	0	CHS	2	EAS
HG00429	SH009	HG00427	HG00428	CHS	1	EAS
HG00436	SH012	0	0	CHS	1	EAS
HG00437	SH012	0	0	CHS	2	EAS
HG00438	SH012	HG00436	HG00437	CHS	2	EAS
HG00442	SH014	0	0	CHS	1	EAS
HG00443	SH014	0	0	CHS	2	EAS
HG00444	SH014	HG00442	HG00443	CHS	1	EAS
HG00445	SH015	0	0	CHS	1	EAS
HG00446	SH015	0	0	CHS	2	EAS
HG00447	SH015	HG00445	HG00446	CHS	2	EAS
HG00448	SH016	0	0	CHS	1	EAS
HG00449	SH016	0	0	CHS	2	EAS
HG00450	SH016	HG00448	HG00449	CHS	2	EAS
HG00451	SH017	0	0	CHS	1	EAS
HG00452	SH017	0	0	CHS	2	EAS
HG00453	SH017	HG00451	HG00452	CHS	2	EAS
HG00457	SH019	0	0	CHS	1	EAS
HG00458	SH019	0	0	CHS	2	EAS
HG00459	SH019	HG00457	HG00458	CHS	1	EAS
HG00463	SH021	0	0	CHS	1	EAS
HG00464	SH021	0	0	CHS	2	EAS
HG00465	SH021	HG00463	HG00464	CHS	1	EAS
HG00472	SH024	0	0	CHS	1	EAS
HG00473	SH024	0	0	CHS	2	EAS
HG00474	SH024	HG00472	HG00473	CHS	1	EAS
HG00475	SH025	0	0	CHS	1	EAS
HG00476	SH025	0	0	CHS	2	EAS
HG00477	SH025	HG00475	HG00476	CHS	1	EAS
HG00478	SH026	0	0	CHS	1	EAS
HG00479	SH026	0	0	CHS	2	EAS
HG00480	SH026	HG00478	HG00479	CHS	1	EAS
HG00500	SH028	0	0	CHS	1	EAS
HG00501	SH028	0	0	CHS	2	EAS
HG00502	SH028	HG00500	HG00501	CHS	1	EAS
HG00512	SH032	0	0	CHS	1	EAS
HG00513	SH032	0	0	CHS	2	EAS
HG00514	SH032	HG00512	HG00513	CHS	2	EAS
HG00524	SH036	0	0	CHS	1	EAS
HG00525	SH036	0	0	CHS	2	EAS
HG00526	SH036	HG00524	HG00525	CHS	1	EAS
HG00530	SH038	0	0	CHS	1	EAS
HG00531	SH038	0	0	CHS	2	EAS
HG00532	SH038	HG00530	HG00531	CHS	1	EAS
HG00533	SH039	0	0	CHS	1	EAS
HG00534	SH039	0	0	CHS	2	EAS
HG00535	SH039	HG00533	HG00534	CHS	1	EAS
HG00536	SH040	0	0	CHS	1	EAS
HG00537	SH040	0	0	CHS	2	EAS
HG00538	SH040	HG00536	HG00537	CHS	1	EAS
HG00542	SH042	0	0	CHS	1	EAS
HG00543	SH042	0	0	CHS	2	EAS
HG00544	SH042	HG00542	HG00543	CHS	2	EAS
HG00551	PR01	0	0	PUR	2	AMR
HG00552	PR01	HG01075	HG00551	PUR	1	AMR
HG00553	PR02	0	0	PUR	1	AMR
HG00554	PR02	0	0	PUR	2	AMR
HG00555	PR02	HG00553	HG00554	PUR	2	AMR
HG00556	SH045	0	0	CHS	1	EAS
HG00557	SH045	0	0	CHS	2	EAS
HG00558	SH045	HG00556	HG00557	CHS	2	EAS
HG00559	SH046	0	0	CHS	1	EAS
HG00560	SH046	0	0	CHS	2	EAS
HG00561	SH046	HG00559	HG00560	CHS	2	EAS
HG00565	SH048	0	0	CHS	1	EAS
HG00566	SH048	0	0	CHS	2	EAS
HG00567	SH048	HG00565	HG00566	CHS	1	EAS
HG00577	SH052	0	0	CHS	1	EAS
HG00578	SH052	0	0	CHS	2	EAS
HG00579	SH052	HG00577	HG00578	CHS	2	EAS
HG00580	SH053	0	0	CHS	1	EAS
HG00581	SH053	0	0	CHS	2	EAS
HG00582	SH053	HG00580	HG00581	CHS	2	EAS
HG00583	SH054	0	0	CHS	1	EAS
HG00584	SH054	0	0	CHS	2	EAS
HG00585	SH054	HG00583	HG00584	CHS	2	EAS
HG00589	SH056	0	0	CHS	1	EAS
HG00590	SH056	0	0	CHS	2	EAS
HG00591	SH056	HG00589	HG00590	CHS	1	EAS
HG00592	SH057	0	0	CHS	1	EAS
HG00593	SH057	0	0	CHS	2	EAS
HG00594	SH057	HG00592	HG00593	CHS	1	EAS
HG00595	SH058	0	0	CHS	1	EAS
HG00596	SH058	0	0	CHS	2	EAS
HG00597	SH058	HG00595	HG00596	CHS	2	EAS
HG00598	SH059	0	0	CHS	1	EAS
HG00599	SH059	0	0	CHS	2	EAS
HG00607	SH062	0	0	CHS	1	EAS
HG00608	SH062	0	0	CHS	2	EAS
HG00609	SH062	HG00607	HG00608	CHS	1	EAS
HG00610	SH063	0	0	CHS	1	EAS
HG00611	SH063	0	0	CHS	2	EAS
HG00612	SH063	HG00610	HG00611	CHS	2	EAS
HG00613	SH064	0	0	CHS	1	EAS
HG00614	SH064	0	0	CHS	2	EAS
HG00615	SH064	HG00613	HG00614	CHS	2	EAS
HG00619	SH066	0	0	CHS	1	EAS
HG00620	SH066	0	0	CHS	2	EAS
HG00621	SH066	HG00619	HG00620	CHS	1	EAS
HG00622	SH067	0	0	CHS	1	EAS
HG00623	SH067	0	0	CHS	2	EAS
HG00625	SH068	0	0	CHS	1	EAS
HG00626	SH068	0	0	CHS	2	EAS
HG00627	SH068	HG00625	HG00626	CHS	1	EAS
HG00628	SH069	0	0	CHS	1	EAS
HG00629	SH069	0	0	CHS	2	EAS
HG00630	SH069	HG00628	HG00629	CHS	1	EAS
HG00631	SH070	0	0	CHS	1	EAS
HG00632	SH070	0	0	CHS	2	EAS
HG00634	SH071	0	0	CHS	1	EAS
HG00635	SH071	0	0	CHS	2	EAS
HG00636	SH071	HG00634	HG00635	CHS	1	EAS
HG00637	PR03	0	0	PUR	1	AMR
HG00638	PR03	0	0	PUR	2	AMR
HG00639	PR03	HG00637	HG00638	PUR	2	AMR
HG00640	PR04	0	0	PUR	1	AMR
HG00641	PR04	0	0	PUR	2	AMR
HG00642	PR04	HG00640	HG00641	PUR	1	AMR
HG00650	SH072	0	0	CHS	1	EAS
HG00651	SH072	0	0	CHS	2	EAS
HG00652	SH072	HG00650	HG00651	CHS	2	EAS
HG00653	SH073	0	0	CHS	1	EAS
HG00654	SH073	0	0	CHS	2	EAS
HG00655	SH073	HG00653	HG00654	CHS	2	EAS
HG00656	SH074	0	0	CHS	1	EAS
HG00657	SH074	0	0	CHS	2	EAS
HG00658	SH074	HG00656	HG00657	CHS	1	EAS
HG00662	SH076	0	0	CHS	1	EAS
HG00663	SH076	0	0	CHS	2	EAS
HG00664	SH076	HG00662	HG00663	CHS	1	EAS
HG00671	SH079	0	0	CHS	1	EAS
HG00672	SH079	0	0	CHS	2	EAS
HG00673	SH079	HG00671	HG00672	CHS	1	EAS
HG00674	SH080	0	0	CHS	1	EAS
HG00675	SH080	0	0	CHS	2	EAS
HG00683	SH083	0	0	CHS	1	EAS
HG00684	SH083	0	0	CHS	2	EAS
HG00685	SH083	HG00683	HG00684	CHS	1	EAS
HG00689	SH085	0	0	CHS	1	EAS
HG00690	SH085	0	0	CHS	2	EAS
HG00691	SH085	HG00689	HG00690	CHS	1	EAS
HG00692	SH086	0	0	CHS	1	EAS
HG00693	SH086	0	0	CHS	2	EAS
HG00694	SH086	HG00692	HG00693	CHS	1	EAS
HG00698	SH088	0	0	CHS	1	EAS
HG00699	SH088	0	0	CHS	2	EAS
HG00700	SH088	HG00698	HG00699	CHS	2	EAS
HG00701	SH089	0	0	CHS	1	EAS
HG00702	SH089	HG00656	HG00657	CHS	2	EAS
HG00703	SH089	HG00701	HG00702	CHS	1	EAS
HG00704	SH090	0	0	CHS	1	EAS
HG00705	SH090	0	0	CHS	2	EAS
HG00706	SH090	HG00704	HG00705	CHS	1	EAS
HG00707	SH091	0	0	CHS	1	EAS
HG00708	SH091	0	0	CHS	2	EAS
HG00709	SH091	HG00707	HG00708	CHS	1	EAS
HG00717	SH094	0	0	CHS	2	EAS
HG00728	SH098	0	0	CHS	1	EAS
HG00729	SH098	0	0	CHS	2	EAS
HG00731	PR05	0	0	PUR	1	AMR
HG00732	PR05	0	0	PUR	2	AMR
HG00733	PR05	HG00731	HG00732	PUR	2	AMR
HG00734	PR06	0	0	PUR	2	AMR
HG00735	PR06	HG01047	HG00734	PUR	2	AMR
HG00736	PR07	0	0	PUR	1	AMR
HG00737	PR07	0	0	PUR	2	AMR
HG00738	PR07	HG00736	HG00737	PUR	1	AMR
HG00739	PR09	0	0	PUR	1	AMR
HG00740	PR09	0	0	PUR	2	AMR
HG00741	PR09	HG00739	HG00740	PUR	2	AMR
HG00742	PR10	0	0	PUR	1	AMR
HG00743	PR10	0	0	PUR	2	AMR
HG00759	HG00759	0	0	CDX	2	EAS
HG00766	HG00766	0	0	CDX	2	EAS
HG00844	HG00844	0	0	CDX	1	EAS
HG00851	HG00851	0	0	CDX	2	EAS
HG00864	HG00864	0	0	CDX	2	EAS
HG00867	CDX1	HG00866	0	CDX	2	EAS
HG00879	HG00879	0	0	CDX	2	EAS
HG00881	HG00881	0	0	CDX	1	EAS
HG00956	HG00956	0	0	CDX	2	EAS
HG00978	HG00978	0	0	CDX	2	EAS
HG00982	HG00982	0	0	CDX	1	EAS
HG01028	HG01028	0	0	CDX	1	EAS
HG01029	HG01029	0	0	CDX	2	EAS
HG01031	HG01031	0	0	CDX	1	EAS
HG01046	HG01046	0	0	CDX	2	EAS
HG01047	PR06	0	0	PUR	1	AMR
HG01048	PR08	0	0	PUR	1	AMR
HG01049	PR08	0	0	PUR	2	AMR
HG01050	PR08	HG01048	HG01049	PUR	2	AMR
HG01051	PR11	0	0	PUR	1	AMR
HG01052	PR11	0	0	PUR	2	AMR
HG01053	PR11	HG01051	HG01052	PUR	2	AMR
HG01054	PR12	0	0	PUR	1	AMR
HG01055	PR12	0	0	PUR	2	AMR
HG01056	PR12	HG01054	HG01055	PUR	1	AMR
HG01058	PR13	0	0	PUR	2	AMR
HG01060	PR14	0	0	PUR	1	AMR
HG01061	PR14	0	0	PUR	2	AMR
HG01062	PR14	HG01060	HG01061	PUR	2	AMR
HG01063	PR15	0	0	PUR	1	AMR
HG01064	PR15	0	0	PUR	2	AMR
HG01066	PR16	0	0	PUR	1	AMR
HG01067	PR16	0	0	PUR	2	AMR
HG01068	PR16	HG01066	HG01067	PUR	2	AMR
HG01069	PR17	0	0	PUR	1	AMR
HG01070	PR17	0	0	PUR	2	AMR
HG01071	PR17	HG01069	HG01070	PUR	2	AMR
HG01072	PR18	0	0	PUR	1	AMR
HG01073	PR18	0	0	PUR	2	AMR
HG01074	PR18	HG01072	HG01073	PUR	1	AMR
HG01075	PR01	0	0	PUR	1	AMR
HG01077	PR20	0	0	PUR	2	AMR
HG01079	PR21	0	0	PUR	1	AMR
HG01080	PR21	0	0	PUR	2	AMR
HG01081	PR21	HG01079	HG01080	PUR	2	AMR
HG01082	PR28	0	0	PUR	1	AMR
HG01083	PR28	0	0	PUR	2	AMR
HG01084	PR28	HG01082	HG01083	PUR	2	AMR
HG01085	PR26	0	0	PUR	1	AMR
HG01086	PR26	0	0	PUR	2	AMR
HG01087	PR26	HG01085	HG01086	PUR	2	AMR
HG01088	PR27	0	0	PUR	1	AMR
HG01089	PR27	0	0	PUR	2	AMR
HG01092	PR30	0	0	PUR	2	AMR
HG01094	PR29	0	0	PUR	1	AMR
HG01095	PR29	0	0	PUR	2	AMR
HG01096	PR29	HG01094	HG01095	PUR	1	AMR
HG01097	PR31	0	0	PUR	1	AMR
HG01098	PR31	0	0	PUR	2	AMR
HG01099	PR31	HG01097	HG01098	PUR	1	AMR
HG01100	PR32	HG01247	HG01248	PUR	2	AMR
HG01101	PR19	0	0	PUR	1	AMR
HG01102	PR19	0	0	PUR	2	AMR
HG01103	PR19	HG01101	HG01102	PUR	2	AMR
HG01104	PR25	0	0	PUR	1	AMR
HG01105	PR25	0	0	PUR	2	AMR
HG01106	PR25	HG01104	HG01105	PUR	1	AMR
HG01107	PR33	0	0	PUR	1	AMR
HG01108	PR33	0	0	PUR	2	AMR
HG01109	PR33	HG01107	HG01108	PUR	1	AMR
HG01110	PR34	0	0	PUR	1	AMR
HG01111	PR34	0	0	PUR	2	AMR
HG01112	CLM03	0	0	CLM	1	AMR
HG01113	CLM03	0	0	CLM	2	AMR
HG01114	CLM03	HG01112	HG01113	CLM	2	AMR
HG01119	CLM01	0	0	CLM	2	AMR
HG01121	CLM02	0	0	CLM	1	AMR
HG01122	CLM02	0	0	CLM	2	AMR
HG01124	CLM04	0	0	CLM	1	AMR
HG01125	CLM04	0	0	CLM	2	AMR
HG01126	CLM04	HG01124	HG01125	CLM	1	AMR
HG01130	CLM06	0	0	CLM	1	AMR
HG01131	CLM06	0	0	CLM	2	AMR
HG01133	CLM07	0	0	CLM	1	AMR
HG01134	CLM07	0	0	CLM	2	AMR
HG01135	CLM07	HG01133	HG01134	CLM	1	AMR
HG01136	CLM08	0	0	CLM	1	AMR
HG01137	CLM08	0	0	CLM	2	AMR
HG01138	CLM08	HG01136	HG01137	CLM	1	AMR
HG01139	CLM09	0	0	CLM	1	AMR
HG01140	CLM09	0	0	CLM	2	AMR
HG01141	CLM09	HG01139	HG01140	CLM	2	AMR
HG01142	CLM10	0	0	CLM	1	AMR
HG01148	CLM12	0	0	CLM	1	AMR
HG01149	CLM12	0	0	CLM	2	AMR
HG01150	CLM12	HG01148	HG01149	CLM	2	AMR
HG01161	PR35	0	0	PUR	1	AMR
HG01162	PR35	0	0	PUR	2	AMR
HG01164	PR37	0	0	PUR	1	AMR
HG01167	PR39	0	0	PUR	1	AMR
HG01168	PR39	0	0	PUR	2	AMR
HG01169	PR39	HG01167	HG01168	PUR	2	AMR
HG01170	PR24	0	0	PUR	1	AMR
HG01171	PR24	0	0	PUR	2	AMR
HG01172	PR24	HG01170	HG01171	PUR	1	AMR
HG01173	PR36	0	0	PUR	1	AMR
HG01174	PR36	0	0	PUR	2	AMR
HG01175	PR36	HG01173	HG01174	PUR	2	AMR
HG01176	PR42	0	0	PUR	1	AMR
HG01177	PR42	0	0	PUR	2	AMR
HG01178	PR42	HG01176	HG01177	PUR	1	AMR
HG01182	PR44	0	0	PUR	1	AMR
HG01183	PR44	0	0	PUR	2	AMR
HG01184	PR44	HG01182	HG01183	PUR	2	AMR
HG01187	PR38	0	0	PUR	1	AMR
HG01188	PR38	0	0	PUR	2	AMR
HG01189	PR38	HG01187	HG01188	PUR	1	AMR
HG01190	PR40	0	0	PUR	1	AMR
HG01191	PR40	0	0	PUR	2	AMR
HG01192	PR40	HG01190	HG01191	PUR	1	AMR
HG01197	PR46	0	0	PUR	1	AMR
HG01198	PR46	0	0	PUR	2	AMR
HG01199	PR46	HG01197	HG01198	PUR	1	AMR
HG01200	PR47	0	0	PUR	1	AMR
HG01204	PR49	0	0	PUR	1	AMR
HG01205	PR49	0	0	PUR	2	AMR
HG01206	PR49	HG01204	HG01205	PUR	1	AMR
HG01241	PR22	0	0	PUR	1	AMR
HG01242	PR22	0	0	PUR	2	AMR
HG01243	PR22	HG01241	HG01242	PUR	1	AMR
HG01247	PR32	0	0	PUR	1	AMR
HG01248	PR32	0	0	PUR	2	AMR
HG01249	PR34	HG01110	HG01111	PUR	2	AMR
HG01250	CLM14	0	0	CLM	1	AMR
HG01251	CLM14	0	0	CLM	2	AMR
HG01252	CLM14	HG01250	HG01251	CLM	1	AMR
HG01253	CLM15	0	0	CLM	1	AMR
HG01254	CLM15	0	0	CLM	2	AMR
HG01255	CLM15	HG01253	HG01254	CLM	1	AMR
HG01256	CLM16	0	0	CLM	1	AMR
HG01257	CLM16	0	0	CLM	2	AMR
HG01258	CLM16	HG01256	HG01257	CLM	1	AMR
HG01259	CLM17	0	0	CLM	1	AMR
HG01260	CLM17	0	0	CLM	2	AMR
HG01261	CLM17	HG01259	HG01260	CLM	1	AMR
HG01269	CLM20	0	0	CLM	2	AMR
HG01271	CLM21	0	0	CLM	1	AMR
HG01272	CLM21	0	0	CLM	2	AMR
HG01273	CLM21	HG01271	HG01272	CLM	1	AMR
HG01274	CLM22	0	0	CLM	1	AMR
HG01275	CLM22	0	0	CLM	2	AMR
HG01276	CLM22	HG01274	HG01275	CLM	2	AMR
HG01277	CLM23	0	0	CLM	1	AMR
HG01278	CLM23	0	0	CLM	2	AMR
HG01279	CLM23	HG01277	HG01278	CLM	2	AMR
HG01280	CLM24	0	0	CLM	1	AMR
HG01281	CLM24	0	0	CLM	2	AMR
HG01284	CLM25	0	0	CLM	2	AMR
HG01286	PR58	0	0	PUR	1	AMR
HG01302	PR59	0	0	PUR	1	AMR
HG01303	PR59	0	0	PUR	2	AMR
HG01305	PR61	0	0	PUR	1	AMR
HG01308	PR62	0	0	PUR	1	AMR
HG01311	PR63	0	0	PUR	1	AMR
HG01312	PR63	0	0	PUR	2	AMR
HG01323	PR67	0	0	PUR	2	AMR
HG01325	PR68	0	0	PUR	1	AMR
HG01326	PR68	0	0	PUR	2	AMR
HG01334	HG01334	0	0	GBR	1	EUR
HG01341	CLM26	0	0	CLM	1	AMR
HG01342	CLM26	0	0	CLM	2	AMR
HG01343	CLM26	HG01341	HG01342	CLM	2	AMR
HG01344	CLM27	0	0	CLM	1	AMR
HG01345	CLM27	0	0	CLM	2	AMR
HG01346	CLM27	HG01344	HG01345	CLM	2	AMR
HG01347	CLM28	0	0	CLM	1	AMR
HG01348	CLM28	0	0	CLM	2	AMR
HG01349	CLM28	HG01347	HG01348	CLM	2	AMR
HG01350	CLM29	0	0	CLM	1	AMR
HG01351	CLM29	0	0	CLM	2	AMR
HG01352	CLM29	HG01350	HG01351	CLM	2	AMR
HG01353	CLM30	0	0	CLM	1	AMR
HG01354	CLM30	0	0	CLM	2	AMR
HG01355	CLM30	HG01353	HG01354	CLM	2	AMR
HG01356	CLM31	0	0	CLM	1	AMR
HG01357	CLM31	0	0	CLM	2	AMR
HG01358	CLM31	HG01356	HG01357	CLM	1	AMR
HG01359	CLM32	0	0	CLM	1	AMR
HG01360	CLM32	0	0	CLM	2	AMR
HG01361	CLM32	HG01359	HG01360	CLM	2	AMR
HG01362	CLM33	0	0	CLM	1	AMR
HG01363	CLM33	0	0	CLM	2	AMR
HG01365	CLM34	0	0	CLM	1	AMR
HG01366	CLM34	0	0	CLM	2	AMR
