type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
INS	0	4428	1032	4411	1	0.8104	0.8953	3	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3609	637	3603	1	0.8498	0.9188	3	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7919	1787	7896	1	0.8154	0.8983	4	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	4331	1129	4314	1	0.7926	0.8843	4	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3588	658	3582	1	0.8448	0.9159	4	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7865	1840	7843	1	0.81	0.895	5	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	4296	1163	4280	1	0.7863	0.8804	5	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3569	677	3563	1	0.8403	0.9132	5	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7810	1895	7788	1	0.8043	0.8915	7	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	4254	1205	4238	1	0.7786	0.8755	7	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3556	690	3550	1	0.8373	0.9114	7	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7592	2111	7572	1	0.782	0.8777	10	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	4084	1373	4070	1	0.7477	0.8556	10	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3508	738	3502	1	0.8259	0.9046	10	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7522	2179	7504	1	0.775	0.8732	12	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	4032	1423	4020	1	0.7386	0.8496	12	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3490	756	3484	1	0.8217	0.9021	12	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7383	2316	7367	1	0.7608	0.8642	14	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	3933	1520	3923	1	0.7207	0.8377	14	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3450	796	3444	1	0.8123	0.8964	14	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	7060	2635	7048	1	0.7279	0.8425	21	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	3697	1753	3690	1	0.6779	0.808	21	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3363	882	3358	1	0.792	0.8839	21	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	6811	2883	6800	1	0.7023	0.8251	27	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	3520	1930	3513	1	0.6454	0.7845	27	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3291	953	3287	1	0.7752	0.8734	27	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	6571	3120	6563	1	0.6778	0.808	35	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	3365	2084	3359	1	0.6171	0.7632	35	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3206	1036	3204	1	0.7557	0.8609	35	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	6218	3471	6212	1	0.6415	0.7816	45	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	3118	2329	3114	1	0.5721	0.7278	45	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3100	1142	3098	1	0.7307	0.8444	45	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	5998	3689	5994	1	0.619	0.7647	50	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	2975	2470	2973	1	0.5462	0.7065	50	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	3023	1219	3021	1	0.7125	0.8321	50	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	5663	4022	5661	1	0.5846	0.7379	60	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	2771	2673	2770	1	0.5089	0.6745	60	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	2892	1349	2891	1	0.6818	0.8108	60	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	5126	4559	5124	1	0.5292	0.6921	75	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	2475	2969	2474	1	0.4545	0.625	75	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	2651	1590	2650	1	0.625	0.7692	75	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	4576	5107	4576	1	0.4726	0.6419	90	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	2211	3232	2211	1	0.4062	0.5777	90	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	2365	1875	2365	1	0.5578	0.7161	90	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	4281	5402	4281	1	0.4421	0.6131	99	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	2064	3379	2064	1	0.3792	0.5499	99	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	2217	2023	2217	1	0.5229	0.6867	99	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	3881	5802	3881	1	0.4008	0.5722	110	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	1846	3597	1846	1	0.3392	0.5066	110	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	2035	2205	2035	1	0.48	0.6486	110	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	3361	6322	3361	1	0.3471	0.5153	133	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	1594	3849	1594	1	0.2929	0.4531	133	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	1767	2473	1767	1	0.4167	0.5883	133	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	3016	6667	3016	1	0.3115	0.475	167	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	1397	4046	1397	1	0.2567	0.4085	167	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	1619	2621	1619	1	0.3818	0.5526	167	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	2889	6794	2889	1	0.2984	0.4596	180	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	1321	4122	1321	1	0.2427	0.3906	180	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	1568	2672	1568	1	0.3698	0.5399	180	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	2065	7618	2065	1	0.2133	0.3516	250	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	882	4561	882	1	0.162	0.2788	250	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	1183	3057	1183	1	0.279	0.4363	250	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	0	9683	0	NA	0	NA	350	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	0	5443	0	NA	0	NA	350	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	0	4240	0	NA	0	NA	350	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	0	9683	0	NA	0	NA	450	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	0	5443	0	NA	0	NA	450	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	0	4240	0	NA	0	NA	450	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	0	9683	0	NA	0	NA	550	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	0	5443	0	NA	0	NA	550	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	0	4240	0	NA	0	NA	550	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	0	0	9683	0	NA	0	NA	650	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
INS	0	0	5443	0	NA	0	NA	650	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
DEL	0	0	4240	0	NA	0	NA	650	giab6_hg37	giab_graph_map	HG002	highconf	call	0.5
Total	1461	6809	2874	6809	0.8233	0.7032	0.7585	0	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	1092	3458	1985	3458	0.76	0.6353	0.6921	0	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	369	3351	889	3351	0.9008	0.7903	0.8419	0	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1387	6720	2963	6720	0.8289	0.694	0.7555	2	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	1051	3422	2021	3422	0.765	0.6287	0.6902	2	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	336	3298	942	3298	0.9075	0.7778	0.8377	2	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1347	6682	3001	6682	0.8322	0.6901	0.7545	3	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	1023	3398	2045	3398	0.7686	0.6243	0.689	3	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	324	3284	956	3284	0.9102	0.7745	0.8369	3	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1299	6612	3071	6612	0.8358	0.6828	0.7516	4	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	986	3338	2105	3338	0.772	0.6133	0.6836	4	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	313	3274	966	3274	0.9127	0.7722	0.8366	4	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1272	6585	3098	6585	0.8381	0.6801	0.7509	5	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	968	3321	2122	3321	0.7743	0.6101	0.6825	5	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	304	3264	976	3264	0.9148	0.7698	0.8361	5	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1248	6554	3129	6554	0.84	0.6769	0.7497	7	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	949	3298	2145	3298	0.7765	0.6059	0.6807	7	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	299	3256	984	3256	0.9159	0.7679	0.8354	7	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1166	6419	3264	6419	0.8463	0.6629	0.7435	10	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	886	3192	2251	3192	0.7827	0.5864	0.6705	10	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	280	3227	1013	3227	0.9202	0.7611	0.8331	10	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1142	6374	3309	6374	0.8481	0.6583	0.7412	12	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	867	3160	2283	3160	0.7847	0.5806	0.6674	12	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	275	3214	1026	3214	0.9212	0.758	0.8317	12	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	1089	6289	3394	6289	0.8524	0.6495	0.7372	14	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	832	3097	2346	3097	0.7882	0.569	0.6609	14	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	257	3192	1048	3192	0.9255	0.7528	0.8303	14	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	977	6080	3603	6080	0.8616	0.6279	0.7264	21	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	749	2946	2497	2946	0.7973	0.5412	0.6447	21	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	228	3134	1106	3134	0.9322	0.7392	0.8246	21	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	889	5918	3765	5918	0.8694	0.6112	0.7178	27	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	680	2837	2606	2837	0.8067	0.5212	0.6333	27	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	209	3081	1159	3081	0.9365	0.7267	0.8184	27	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	816	5752	3931	5752	0.8758	0.594	0.7079	35	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	626	2736	2707	2736	0.8138	0.5027	0.6215	35	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	190	3016	1224	3016	0.9407	0.7113	0.8101	35	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	707	5509	4174	5509	0.8863	0.5689	0.693	45	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	539	2577	2866	2577	0.827	0.4735	0.6022	45	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	168	2932	1308	2932	0.9458	0.6915	0.7989	45	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	655	5343	4340	5343	0.8908	0.5518	0.6815	50	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	498	2477	2966	2477	0.8326	0.4551	0.5885	50	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	157	2866	1374	2866	0.9481	0.6759	0.7892	50	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	567	5094	4589	5094	0.8998	0.5261	0.664	60	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	434	2335	3108	2335	0.8433	0.429	0.5687	60	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	133	2759	1481	2759	0.954	0.6507	0.7737	60	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	468	4656	5027	4656	0.9087	0.4808	0.6289	75	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	362	2111	3332	2111	0.8536	0.3878	0.5333	75	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	106	2545	1695	2545	0.96	0.6002	0.7386	75	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	403	4172	5511	4172	0.9119	0.4309	0.5853	90	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	315	1895	3548	1895	0.8575	0.3482	0.4953	90	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	88	2277	1963	2277	0.9628	0.537	0.6895	90	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	367	3913	5770	3913	0.9143	0.4041	0.5605	99	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	286	1777	3666	1777	0.8614	0.3265	0.4735	99	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	81	2136	2104	2136	0.9635	0.5038	0.6616	99	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	331	3548	6135	3548	0.9147	0.3664	0.5232	110	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	258	1586	3857	1586	0.8601	0.2914	0.4353	110	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	73	1962	2278	1962	0.9641	0.4627	0.6253	110	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	259	3100	6583	3100	0.9229	0.3201	0.4753	133	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	199	1393	4050	1393	0.875	0.2559	0.396	133	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	60	1707	2533	1707	0.966	0.4026	0.5683	133	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	182	2832	6851	2832	0.9396	0.2925	0.4461	167	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	145	1250	4193	1250	0.8961	0.2297	0.3657	167	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	37	1582	2658	1582	0.9771	0.3731	0.54	167	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	160	2727	6956	2727	0.9446	0.2816	0.4339	180	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	128	1191	4252	1191	0.903	0.2188	0.3522	180	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	32	1536	2704	1536	0.9796	0.3623	0.529	180	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	76	1986	7697	1986	0.9631	0.2051	0.3382	250	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	64	815	4628	815	0.9272	0.1497	0.2578	250	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	12	1171	3069	1171	0.9899	0.2762	0.4319	250	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	0	0	9683	0	NA	0	NA	350	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	0	0	5443	0	NA	0	NA	350	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	0	0	4240	0	NA	0	NA	350	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	0	0	9683	0	NA	0	NA	450	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	0	0	5443	0	NA	0	NA	450	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	0	0	4240	0	NA	0	NA	450	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	0	0	9683	0	NA	0	NA	550	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	0	0	5443	0	NA	0	NA	550	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	0	0	4240	0	NA	0	NA	550	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
Total	0	0	9683	0	NA	0	NA	650	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
INS	0	0	5443	0	NA	0	NA	650	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
DEL	0	0	4240	0	NA	0	NA	650	giab6_hg37	giab_graph_map	HG002	highconf	geno	0.5
